timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-07T08:43:49,codecarbon,,0.0195190906524658,2.9594961550394685e-10,1.5162059584295238e-08,22.5,0.0,5.951585769653321,1.2199431657791137e-07,0.0,2.499749723483547e-09,1.2449406630139492e-07,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,-71.2,46.8,15.870895385742188,machine,N,1.0
2024-03-07T08:43:54,codecarbon,,0.6828913688659668,3.524124463797612e-06,5.160593067166592e-06,22.5,0.8010065180767594,5.951585769653321,4.268071055412292e-06,1.51944566e-07,1.1107816449850817e-06,5.530797266397374e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:44:26,codecarbon,,0.8671116828918457,1.7137899118104373e-08,1.976435037866048e-08,22.5,1.5545876096425923,5.951585769653321,5.419448018074035e-06,3.74444744e-07,1.4153301505587024e-06,7.2092229126327375e-06,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,-71.2,46.8,15.870895385742188,machine,N,1.0
2024-03-07T08:44:45,codecarbon,,0.433995246887207,2.1723404271200624e-06,5.005447508241125e-06,22.5,0.0,5.951585769653321,2.712470293045044e-06,0.0,6.968231696077966e-07,3.4092934626528404e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:45:42,codecarbon,,0.6528685092926025,3.4214570425115567e-06,5.240652587484701e-06,22.5,1.2579932031265098,5.951585769653321,4.080428183078766e-06,2.277779600000001e-07,1.0614638138747524e-06,5.369669956953518e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:47:34,codecarbon,,0.3996210098266601,2.001341672812362e-06,5.00809923302197e-06,22.5,0.0,5.951585769653321,2.497631311416626e-06,0.0,6.43294943267847e-07,3.140926254684473e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:47:43,codecarbon,,0.4027345180511474,2.0133347589285623e-06,4.999161156265399e-06,22.5,0.0,5.951585769653321,2.5170907378196714e-06,0.0,6.426575898615284e-07,3.1597483276812e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:47:50,codecarbon,,0.4238080978393554,2.11522998765016e-06,4.99100889868305e-06,22.5,0.0,5.951585769653321,2.648800611495972e-06,0.0,6.708631386572961e-07,3.319663750153268e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:47:50,codecarbon,,0.6211667060852051,3.2995201492853405e-06,5.31181101137888e-06,22.5,1.6699070022083364,5.951585769653321,3.882291913032532e-06,2.87222452e-07,1.0087865745504134e-06,5.178300939582945e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T08:49:03,codecarbon,,0.5211482048034668,2.6553432749033084e-06,5.095178781062251e-06,22.5,0.5056307875606993,5.951585769653321,3.250892460346222e-06,7.305561399999999e-08,8.433750372660143e-07,4.167323111612237e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
